SDR1,SDR2,subset_sim
Zhen_SDR_36,Zhen_SDR_93,0.305031447
Zhen_SDR_28,Zhen_SDR_29,0.35
Zhen_SDR_28,Zhen_SDR_30,0.24137931
Zhen_SDR_28,Zhen_SDR_31,0.27184466
Zhen_SDR_28,Zhen_SDR_32,0.212365591
Zhen_SDR_28,Zhen_SDR_33,0.292253521
Zhen_SDR_28,Zhen_SDR_34,0.232673267
Zhen_SDR_28,Zhen_SDR_35,0.23880597
Zhen_SDR_28,Zhen_SDR_36,0.357976654
Zhen_SDR_28,Zhen_SDR_37,0.349152542
Zhen_SDR_28,Zhen_SDR_38,0.358156028
Zhen_SDR_28,Zhen_SDR_39,0.281879195
Zhen_SDR_28,Zhen_SDR_40,0.376865672
Zhen_SDR_28,Zhen_SDR_42,0.326996198
Zhen_SDR_28,Zhen_SDR_43,0.307142857
Zhen_SDR_28,Zhen_SDR_44,0.151428571
Zhen_SDR_28,Zhen_SDR_45,0.345454545
Zhen_SDR_28,Zhen_SDR_46,0.351145038
Zhen_SDR_28,Zhen_SDR_47,0.242774566
Zhen_SDR_28,Zhen_SDR_48,0.313479624
Zhen_SDR_28,Zhen_SDR_49,0.196141479
Zhen_SDR_28,Zhen_SDR_50,0.295918367
Zhen_SDR_28,Zhen_SDR_51,0.271186441
Zhen_SDR_28,Zhen_SDR_52,0.126721763
Zhen_SDR_28,Zhen_SDR_53,0.357664234
Zhen_SDR_28,Zhen_SDR_54,0.344947735
Zhen_SDR_28,Zhen_SDR_55,0.337037037
Zhen_SDR_28,Zhen_SDR_56,0.11627907
Zhen_SDR_28,Zhen_SDR_57,0.262658228
Zhen_SDR_28,Zhen_SDR_58,0.26300578
Zhen_SDR_28,Zhen_SDR_59,0.32103321
Zhen_SDR_28,Zhen_SDR_60,0.307692308
Zhen_SDR_28,Zhen_SDR_61,0.352272727
Zhen_SDR_28,Zhen_SDR_62,0.331103679
Zhen_SDR_28,Zhen_SDR_63,0.237623762
Zhen_SDR_28,Zhen_SDR_64,0.386831276
Zhen_SDR_28,Zhen_SDR_65,0.248138958
Zhen_SDR_28,Zhen_SDR_66,0.313380282
Zhen_SDR_28,Zhen_SDR_67,0.260997067
Zhen_SDR_28,Zhen_SDR_68,0.283783784
Zhen_SDR_28,Zhen_SDR_69,0.294964029
Zhen_SDR_28,Zhen_SDR_71,0.24742268
Zhen_SDR_28,Zhen_SDR_72,0.250773994
Zhen_SDR_28,Zhen_SDR_73,0.316725979
Zhen_SDR_28,Zhen_SDR_74,0.27739726
Zhen_SDR_28,Zhen_SDR_75,0.174863388
Zhen_SDR_28,Zhen_SDR_76,0.268041237
Zhen_SDR_28,Zhen_SDR_77,0.271875
Zhen_SDR_28,Zhen_SDR_78,0.347014925
Zhen_SDR_28,Zhen_SDR_79,0.331081081
Zhen_SDR_28,Zhen_SDR_80,0.266106443
Zhen_SDR_28,Zhen_SDR_81,0.283636364
Zhen_SDR_28,Zhen_SDR_82,0.334545455
Zhen_SDR_28,Zhen_SDR_83,0.305369128
Zhen_SDR_28,Zhen_SDR_84,0.265861027
Zhen_SDR_28,Zhen_SDR_85,0.287671233
Zhen_SDR_28,Zhen_SDR_86,0.091370558
Zhen_SDR_28,Zhen_SDR_87,0.163043478
Zhen_SDR_28,Zhen_SDR_88,0.162534435
Zhen_SDR_28,Zhen_SDR_89,0.330985915
Zhen_SDR_28,Zhen_SDR_90,0.231927711
Zhen_SDR_28,Zhen_SDR_91,0.318021201
Zhen_SDR_28,Zhen_SDR_92,0.147577093
Zhen_SDR_28,Zhen_SDR_93,0.301948052
Zhen_SDR_33,Zhen_SDR_34,0.255319149
Zhen_SDR_33,Zhen_SDR_35,0.242990654
Zhen_SDR_33,Zhen_SDR_36,0.306049822
Zhen_SDR_33,Zhen_SDR_37,0.243161094
Zhen_SDR_33,Zhen_SDR_38,0.273291925
Zhen_SDR_33,Zhen_SDR_39,0.233038348
Zhen_SDR_33,Zhen_SDR_40,0.204081633
Zhen_SDR_33,Zhen_SDR_42,0.316546763
Zhen_SDR_33,Zhen_SDR_43,0.091152815
Zhen_SDR_33,Zhen_SDR_44,0.313432836
Zhen_SDR_33,Zhen_SDR_45,0.207492795
Zhen_SDR_33,Zhen_SDR_46,0.276315789
Zhen_SDR_33,Zhen_SDR_47,0.320261438
Zhen_SDR_33,Zhen_SDR_48,0.308176101
Zhen_SDR_33,Zhen_SDR_49,0.276450512
Zhen_SDR_33,Zhen_SDR_50,0.329931973
Zhen_SDR_33,Zhen_SDR_51,0.418604651
Zhen_SDR_33,Zhen_SDR_52,0.284644195
Zhen_SDR_33,Zhen_SDR_53,0.243506494
Zhen_SDR_33,Zhen_SDR_54,0.304075235
Zhen_SDR_33,Zhen_SDR_55,0.225080386
Zhen_SDR_33,Zhen_SDR_56,0.2375
Zhen_SDR_33,Zhen_SDR_57,0.182089552
Zhen_SDR_33,Zhen_SDR_58,0.268571429
Zhen_SDR_33,Zhen_SDR_59,0.216463415
Zhen_SDR_33,Zhen_SDR_60,0.281786942
Zhen_SDR_33,Zhen_SDR_61,0.35
Zhen_SDR_33,Zhen_SDR_62,0.244648318
Zhen_SDR_33,Zhen_SDR_63,0.235294118
Zhen_SDR_33,Zhen_SDR_64,0.285198556
Zhen_SDR_33,Zhen_SDR_65,0.223809524
Zhen_SDR_33,Zhen_SDR_66,0.313653137
Zhen_SDR_33,Zhen_SDR_67,0.283018868
Zhen_SDR_33,Zhen_SDR_68,0.234726688
Zhen_SDR_33,Zhen_SDR_69,0.334586466
Zhen_SDR_33,Zhen_SDR_71,0.364963504
Zhen_SDR_33,Zhen_SDR_72,0.068235294
Zhen_SDR_33,Zhen_SDR_73,0.47080292
Zhen_SDR_33,Zhen_SDR_74,0.335793358
Zhen_SDR_33,Zhen_SDR_75,0.198847262
Zhen_SDR_33,Zhen_SDR_76,0.354581673
Zhen_SDR_33,Zhen_SDR_77,0.389705882
Zhen_SDR_33,Zhen_SDR_78,0.214285714
Zhen_SDR_33,Zhen_SDR_79,0.233333333
Zhen_SDR_33,Zhen_SDR_80,0.247252747
Zhen_SDR_33,Zhen_SDR_81,0.23943662
Zhen_SDR_33,Zhen_SDR_82,0.366300366
Zhen_SDR_33,Zhen_SDR_83,0.190883191
Zhen_SDR_33,Zhen_SDR_84,0.242253521
Zhen_SDR_33,Zhen_SDR_85,0.258675079
Zhen_SDR_33,Zhen_SDR_86,0.260586319
Zhen_SDR_33,Zhen_SDR_87,0.398576512
Zhen_SDR_33,Zhen_SDR_88,0.377224199
Zhen_SDR_33,Zhen_SDR_89,0.293515358
Zhen_SDR_33,Zhen_SDR_90,0.299638989
Zhen_SDR_33,Zhen_SDR_91,0.221875
Zhen_SDR_33,Zhen_SDR_92,0.180929095
Zhen_SDR_33,Zhen_SDR_93,0.382059801
Zhen_SDR_30,Zhen_SDR_31,0.232415902
Zhen_SDR_30,Zhen_SDR_32,0.159313725
Zhen_SDR_30,Zhen_SDR_33,0.256329114
Zhen_SDR_30,Zhen_SDR_34,0.25
Zhen_SDR_30,Zhen_SDR_35,0.28
Zhen_SDR_30,Zhen_SDR_36,0.268370607
Zhen_SDR_30,Zhen_SDR_37,0.219373219
Zhen_SDR_30,Zhen_SDR_38,0.205128205
Zhen_SDR_30,Zhen_SDR_39,0.274853801
Zhen_SDR_30,Zhen_SDR_40,0.273846154
Zhen_SDR_30,Zhen_SDR_42,0.273333333
Zhen_SDR_30,Zhen_SDR_43,0.219354839
Zhen_SDR_30,Zhen_SDR_44,0.249211356
Zhen_SDR_30,Zhen_SDR_45,0.290849673
Zhen_SDR_30,Zhen_SDR_46,0.283018868
Zhen_SDR_30,Zhen_SDR_47,0.233983287
Zhen_SDR_30,Zhen_SDR_48,0.293447293
Zhen_SDR_30,Zhen_SDR_49,0.146892655
Zhen_SDR_30,Zhen_SDR_50,0.082379863
Zhen_SDR_30,Zhen_SDR_51,0.298360656
Zhen_SDR_30,Zhen_SDR_52,0.317073171
Zhen_SDR_30,Zhen_SDR_53,0.24691358
Zhen_SDR_30,Zhen_SDR_54,0.253012048
Zhen_SDR_30,Zhen_SDR_55,0.291525424
Zhen_SDR_30,Zhen_SDR_56,0.312292359
Zhen_SDR_30,Zhen_SDR_57,0.286604361
Zhen_SDR_30,Zhen_SDR_58,0.223376623
Zhen_SDR_30,Zhen_SDR_59,0.065217391
Zhen_SDR_30,Zhen_SDR_60,0.216718266
Zhen_SDR_30,Zhen_SDR_61,0.292763158
Zhen_SDR_30,Zhen_SDR_62,0.159459459
Zhen_SDR_30,Zhen_SDR_63,0.225609756
Zhen_SDR_30,Zhen_SDR_64,0.066666667
Zhen_SDR_30,Zhen_SDR_65,0.21686747
Zhen_SDR_30,Zhen_SDR_66,0.31986532
Zhen_SDR_30,Zhen_SDR_67,0.267647059
Zhen_SDR_30,Zhen_SDR_68,0.279365079
Zhen_SDR_30,Zhen_SDR_69,0.347826087
Zhen_SDR_30,Zhen_SDR_71,0.315068493
Zhen_SDR_30,Zhen_SDR_72,0.31372549
Zhen_SDR_30,Zhen_SDR_73,0.275964392
Zhen_SDR_30,Zhen_SDR_74,0.2909699
Zhen_SDR_30,Zhen_SDR_75,0.220588235
Zhen_SDR_30,Zhen_SDR_76,0.315789474
Zhen_SDR_30,Zhen_SDR_77,0.229411765
Zhen_SDR_30,Zhen_SDR_78,0.06741573
Zhen_SDR_30,Zhen_SDR_79,0.288461538
Zhen_SDR_30,Zhen_SDR_80,0.268292683
Zhen_SDR_30,Zhen_SDR_81,0.192878338
Zhen_SDR_30,Zhen_SDR_82,0.213855422
Zhen_SDR_30,Zhen_SDR_83,0.247734139
Zhen_SDR_30,Zhen_SDR_84,0.28189911
Zhen_SDR_30,Zhen_SDR_85,0.276527331
Zhen_SDR_30,Zhen_SDR_86,0.536121673
Zhen_SDR_30,Zhen_SDR_87,0.156171285
Zhen_SDR_30,Zhen_SDR_88,0.244117647
Zhen_SDR_30,Zhen_SDR_89,0.145833333
Zhen_SDR_30,Zhen_SDR_90,0.129198966
Zhen_SDR_30,Zhen_SDR_91,0.3089701
Zhen_SDR_30,Zhen_SDR_92,0.276762402
Zhen_SDR_30,Zhen_SDR_93,0.148780488
Zhen_SDR_27,Zhen_SDR_28,0.323529412
Zhen_SDR_27,Zhen_SDR_29,0.231707317
Zhen_SDR_27,Zhen_SDR_30,0.266055046
Zhen_SDR_27,Zhen_SDR_31,0.1125
Zhen_SDR_27,Zhen_SDR_32,0.27173913
Zhen_SDR_27,Zhen_SDR_33,0.233438486
Zhen_SDR_27,Zhen_SDR_34,0.212264151
Zhen_SDR_27,Zhen_SDR_35,0.33968254
Zhen_SDR_27,Zhen_SDR_36,0.343859649
Zhen_SDR_27,Zhen_SDR_37,0.340836013
Zhen_SDR_27,Zhen_SDR_38,0.31875
Zhen_SDR_27,Zhen_SDR_39,0.370716511
Zhen_SDR_27,Zhen_SDR_40,0.338709677
Zhen_SDR_27,Zhen_SDR_42,0.275510204
Zhen_SDR_27,Zhen_SDR_43,0.302631579
Zhen_SDR_27,Zhen_SDR_44,0.172316384
Zhen_SDR_27,Zhen_SDR_45,0.255255255
Zhen_SDR_27,Zhen_SDR_46,0.327526132
Zhen_SDR_27,Zhen_SDR_47,0.352750809
Zhen_SDR_27,Zhen_SDR_48,0.3375
Zhen_SDR_27,Zhen_SDR_49,0.247588424
Zhen_SDR_27,Zhen_SDR_50,0.315614618
Zhen_SDR_27,Zhen_SDR_51,0.246105919
Zhen_SDR_27,Zhen_SDR_52,0.220858896
Zhen_SDR_27,Zhen_SDR_53,0.310231023
Zhen_SDR_27,Zhen_SDR_54,0.302839117
Zhen_SDR_27,Zhen_SDR_55,0.259493671
Zhen_SDR_27,Zhen_SDR_56,0.188571429
Zhen_SDR_27,Zhen_SDR_57,0.256024096
Zhen_SDR_27,Zhen_SDR_58,0.316091954
Zhen_SDR_27,Zhen_SDR_59,0.312080537
Zhen_SDR_27,Zhen_SDR_60,0.256410256
Zhen_SDR_27,Zhen_SDR_61,0.297734628
Zhen_SDR_27,Zhen_SDR_62,0.236111111
Zhen_SDR_27,Zhen_SDR_63,0.279069767
Zhen_SDR_27,Zhen_SDR_64,0.308724832
Zhen_SDR_27,Zhen_SDR_65,0.236009732
Zhen_SDR_27,Zhen_SDR_66,0.24600639
Zhen_SDR_27,Zhen_SDR_67,0.251412429
Zhen_SDR_27,Zhen_SDR_68,0.280757098
Zhen_SDR_27,Zhen_SDR_69,0.215568862
Zhen_SDR_27,Zhen_SDR_71,0.232258065
Zhen_SDR_27,Zhen_SDR_72,0.266055046
Zhen_SDR_27,Zhen_SDR_73,0.23880597
Zhen_SDR_27,Zhen_SDR_74,0.26910299
Zhen_SDR_27,Zhen_SDR_75,0.222543353
Zhen_SDR_27,Zhen_SDR_76,0.246153846
Zhen_SDR_27,Zhen_SDR_77,0.302250804
Zhen_SDR_27,Zhen_SDR_78,0.036247335
Zhen_SDR_27,Zhen_SDR_79,0.283018868
Zhen_SDR_27,Zhen_SDR_80,0.275862069
Zhen_SDR_27,Zhen_SDR_81,0.22324159
Zhen_SDR_27,Zhen_SDR_82,0.326984127
Zhen_SDR_27,Zhen_SDR_83,0.325503356
Zhen_SDR_27,Zhen_SDR_84,0.263157895
Zhen_SDR_27,Zhen_SDR_85,0.296666667
Zhen_SDR_27,Zhen_SDR_86,0.211143695
Zhen_SDR_27,Zhen_SDR_87,0.044897959
Zhen_SDR_27,Zhen_SDR_88,0.050420168
Zhen_SDR_27,Zhen_SDR_89,0.194520548
Zhen_SDR_27,Zhen_SDR_90,0.247557003
Zhen_SDR_27,Zhen_SDR_91,0.2
Zhen_SDR_27,Zhen_SDR_92,0.293956044
Zhen_SDR_27,Zhen_SDR_93,0.273273273
Zhen_SDR_31,Zhen_SDR_32,0.329230769
Zhen_SDR_31,Zhen_SDR_33,0.302721088
Zhen_SDR_31,Zhen_SDR_34,0.017513135
Zhen_SDR_31,Zhen_SDR_35,0.26875
Zhen_SDR_31,Zhen_SDR_36,0.304195804
Zhen_SDR_31,Zhen_SDR_37,0.245614035
Zhen_SDR_31,Zhen_SDR_38,0.228070175
Zhen_SDR_31,Zhen_SDR_39,0.109589041
Zhen_SDR_31,Zhen_SDR_40,0.226086957
Zhen_SDR_31,Zhen_SDR_42,0.101694915
Zhen_SDR_31,Zhen_SDR_43,0.146341463
Zhen_SDR_31,Zhen_SDR_44,0.242038217
Zhen_SDR_31,Zhen_SDR_45,0.315436242
Zhen_SDR_31,Zhen_SDR_46,0.35395189
Zhen_SDR_31,Zhen_SDR_47,0.238227147
Zhen_SDR_31,Zhen_SDR_48,0.301492537
Zhen_SDR_31,Zhen_SDR_49,0.249158249
Zhen_SDR_31,Zhen_SDR_50,0.261290323
Zhen_SDR_31,Zhen_SDR_51,0.306930693
Zhen_SDR_31,Zhen_SDR_52,0.27388535
Zhen_SDR_31,Zhen_SDR_53,0.235474006
Zhen_SDR_31,Zhen_SDR_54,0.102803738
Zhen_SDR_31,Zhen_SDR_55,0.256756757
Zhen_SDR_31,Zhen_SDR_56,0.275974026
Zhen_SDR_31,Zhen_SDR_57,0.27388535
Zhen_SDR_31,Zhen_SDR_58,0.163017032
Zhen_SDR_31,Zhen_SDR_59,0.1747851
Zhen_SDR_31,Zhen_SDR_60,0.296028881
Zhen_SDR_31,Zhen_SDR_61,0.296666667
Zhen_SDR_31,Zhen_SDR_62,0.259475219
Zhen_SDR_31,Zhen_SDR_63,0.247619048
Zhen_SDR_31,Zhen_SDR_64,0.245954693
Zhen_SDR_31,Zhen_SDR_65,0.220657277
Zhen_SDR_31,Zhen_SDR_66,0.00422833
Zhen_SDR_31,Zhen_SDR_67,0.341216216
Zhen_SDR_31,Zhen_SDR_68,0.334482759
Zhen_SDR_31,Zhen_SDR_69,0.278145695
Zhen_SDR_31,Zhen_SDR_71,0.226708075
Zhen_SDR_31,Zhen_SDR_72,0.274193548
Zhen_SDR_31,Zhen_SDR_73,0.294314381
Zhen_SDR_31,Zhen_SDR_74,0.249190939
Zhen_SDR_31,Zhen_SDR_75,0.223564955
Zhen_SDR_31,Zhen_SDR_76,0.246753247
Zhen_SDR_31,Zhen_SDR_77,0.221288515
Zhen_SDR_31,Zhen_SDR_78,0.148648649
Zhen_SDR_31,Zhen_SDR_79,0.268987342
Zhen_SDR_31,Zhen_SDR_80,0.163934426
Zhen_SDR_31,Zhen_SDR_81,0.267123288
Zhen_SDR_31,Zhen_SDR_82,0.275409836
Zhen_SDR_31,Zhen_SDR_83,0.28125
Zhen_SDR_31,Zhen_SDR_84,0.164619165
Zhen_SDR_31,Zhen_SDR_85,0.179271709
Zhen_SDR_31,Zhen_SDR_86,0.203592814
Zhen_SDR_31,Zhen_SDR_87,0.250755287
Zhen_SDR_31,Zhen_SDR_88,0.301003344
Zhen_SDR_31,Zhen_SDR_89,0.291262136
Zhen_SDR_31,Zhen_SDR_90,0.244712991
Zhen_SDR_31,Zhen_SDR_91,0.268707483
Zhen_SDR_31,Zhen_SDR_92,0.017574692
Zhen_SDR_31,Zhen_SDR_93,0.31626506
Zhen_SDR_38,Zhen_SDR_39,0.384868421
Zhen_SDR_38,Zhen_SDR_40,0.377850163
Zhen_SDR_38,Zhen_SDR_42,0.341216216
Zhen_SDR_38,Zhen_SDR_43,0.295819936
Zhen_SDR_38,Zhen_SDR_44,0.326599327
Zhen_SDR_38,Zhen_SDR_45,0.305031447
Zhen_SDR_38,Zhen_SDR_46,0.330033003
Zhen_SDR_38,Zhen_SDR_47,0.32183908
Zhen_SDR_38,Zhen_SDR_48,0.247252747
Zhen_SDR_38,Zhen_SDR_49,0.219941349
Zhen_SDR_38,Zhen_SDR_50,0.498207885
Zhen_SDR_38,Zhen_SDR_51,0.318181818
Zhen_SDR_38,Zhen_SDR_52,0.123737374
Zhen_SDR_38,Zhen_SDR_53,0.350180505
Zhen_SDR_38,Zhen_SDR_54,0.294460641
Zhen_SDR_38,Zhen_SDR_55,0.358885017
Zhen_SDR_38,Zhen_SDR_56,0.375
Zhen_SDR_38,Zhen_SDR_57,0.21574344
Zhen_SDR_38,Zhen_SDR_58,0.37388724
Zhen_SDR_38,Zhen_SDR_59,0.388513514
Zhen_SDR_38,Zhen_SDR_60,0.339041096
Zhen_SDR_38,Zhen_SDR_61,0.320945946
Zhen_SDR_38,Zhen_SDR_62,0.286153846
Zhen_SDR_38,Zhen_SDR_63,0.326164875
Zhen_SDR_38,Zhen_SDR_64,0.293333333
Zhen_SDR_38,Zhen_SDR_65,0.295739348
Zhen_SDR_38,Zhen_SDR_66,0.342560554
Zhen_SDR_38,Zhen_SDR_67,0.362776025
Zhen_SDR_38,Zhen_SDR_68,0.239520958
Zhen_SDR_38,Zhen_SDR_69,0.304794521
Zhen_SDR_38,Zhen_SDR_71,0.240963855
Zhen_SDR_38,Zhen_SDR_72,0.264094955
Zhen_SDR_38,Zhen_SDR_73,0.126491647
Zhen_SDR_38,Zhen_SDR_74,0.247588424
Zhen_SDR_38,Zhen_SDR_75,0.214876033
Zhen_SDR_38,Zhen_SDR_76,0.30794702
Zhen_SDR_38,Zhen_SDR_77,0.335548173
Zhen_SDR_38,Zhen_SDR_78,0.296636086
Zhen_SDR_38,Zhen_SDR_79,0.239067055
Zhen_SDR_38,Zhen_SDR_80,0.336927224
Zhen_SDR_38,Zhen_SDR_81,0.246575342
Zhen_SDR_38,Zhen_SDR_82,0.341137124
Zhen_SDR_38,Zhen_SDR_83,0.269565217
Zhen_SDR_38,Zhen_SDR_84,0.274238227
Zhen_SDR_38,Zhen_SDR_85,0.271386431
Zhen_SDR_38,Zhen_SDR_86,0.229850746
Zhen_SDR_38,Zhen_SDR_87,0.323076923
Zhen_SDR_38,Zhen_SDR_88,0.284057971
Zhen_SDR_38,Zhen_SDR_89,0.181818182
Zhen_SDR_38,Zhen_SDR_90,0.238095238
Zhen_SDR_38,Zhen_SDR_91,0.321656051
Zhen_SDR_38,Zhen_SDR_92,0.215880893
Zhen_SDR_38,Zhen_SDR_93,0.349206349
Zhen_SDR_40,Zhen_SDR_42,0.351916376
Zhen_SDR_40,Zhen_SDR_43,0.352542373
Zhen_SDR_40,Zhen_SDR_44,0.288461538
Zhen_SDR_40,Zhen_SDR_45,0.338762215
Zhen_SDR_40,Zhen_SDR_46,0.416666667
Zhen_SDR_40,Zhen_SDR_47,0.339233038
Zhen_SDR_40,Zhen_SDR_48,0.355555556
Zhen_SDR_40,Zhen_SDR_49,0.219135802
Zhen_SDR_40,Zhen_SDR_50,0.455882353
Zhen_SDR_40,Zhen_SDR_51,0.265861027
Zhen_SDR_40,Zhen_SDR_52,0.289655172
Zhen_SDR_40,Zhen_SDR_53,0.400735294
Zhen_SDR_40,Zhen_SDR_54,0.383561644
Zhen_SDR_40,Zhen_SDR_55,0.380434783
Zhen_SDR_40,Zhen_SDR_56,0.390243902
Zhen_SDR_40,Zhen_SDR_57,0.186813187
Zhen_SDR_40,Zhen_SDR_58,0.365217391
Zhen_SDR_40,Zhen_SDR_59,0.370242215
Zhen_SDR_40,Zhen_SDR_60,0.351648352
Zhen_SDR_40,Zhen_SDR_61,0.337792642
Zhen_SDR_40,Zhen_SDR_62,0.313664596
Zhen_SDR_40,Zhen_SDR_63,0.306666667
Zhen_SDR_40,Zhen_SDR_64,0.377358491
Zhen_SDR_40,Zhen_SDR_65,0.308093995
Zhen_SDR_40,Zhen_SDR_66,0.289808917
Zhen_SDR_40,Zhen_SDR_67,0.351973684
Zhen_SDR_40,Zhen_SDR_68,0.348684211
Zhen_SDR_40,Zhen_SDR_69,0.300330033
Zhen_SDR_40,Zhen_SDR_71,0.18443804
Zhen_SDR_40,Zhen_SDR_72,0.277439024
Zhen_SDR_40,Zhen_SDR_73,0.236311239
Zhen_SDR_40,Zhen_SDR_74,0.232919255
Zhen_SDR_40,Zhen_SDR_75,0.2
Zhen_SDR_40,Zhen_SDR_76,0.262345679
Zhen_SDR_40,Zhen_SDR_77,0.298701299
Zhen_SDR_40,Zhen_SDR_78,0.320132013
Zhen_SDR_40,Zhen_SDR_79,0.375426621
Zhen_SDR_40,Zhen_SDR_80,0.346260388
Zhen_SDR_40,Zhen_SDR_81,0.329749104
Zhen_SDR_40,Zhen_SDR_82,0.348122867
Zhen_SDR_40,Zhen_SDR_83,0.328173375
Zhen_SDR_40,Zhen_SDR_84,0.297297297
Zhen_SDR_40,Zhen_SDR_85,0.309904153
Zhen_SDR_40,Zhen_SDR_86,0.263322884
Zhen_SDR_40,Zhen_SDR_87,0.386666667
Zhen_SDR_40,Zhen_SDR_88,0.232876712
Zhen_SDR_40,Zhen_SDR_89,0.32781457
Zhen_SDR_40,Zhen_SDR_90,0.180107527
Zhen_SDR_40,Zhen_SDR_91,0.25147929
Zhen_SDR_40,Zhen_SDR_92,0.272959184
Zhen_SDR_40,Zhen_SDR_93,0.244155844
Zhen_SDR_37,Zhen_SDR_38,0.546099291
Zhen_SDR_37,Zhen_SDR_39,0.394321767
Zhen_SDR_37,Zhen_SDR_40,0.38225256
Zhen_SDR_37,Zhen_SDR_42,0.363321799
Zhen_SDR_37,Zhen_SDR_43,0.274193548
Zhen_SDR_37,Zhen_SDR_44,0.30794702
Zhen_SDR_37,Zhen_SDR_45,0.324561404
Zhen_SDR_37,Zhen_SDR_46,0.310897436
Zhen_SDR_37,Zhen_SDR_47,0.36196319
Zhen_SDR_37,Zhen_SDR_48,0.327635328
Zhen_SDR_37,Zhen_SDR_49,0.226470588
Zhen_SDR_37,Zhen_SDR_50,0.483870968
Zhen_SDR_37,Zhen_SDR_51,0.342948718
Zhen_SDR_37,Zhen_SDR_52,0.299674267
Zhen_SDR_37,Zhen_SDR_53,0.321192053
Zhen_SDR_37,Zhen_SDR_54,0.338414634
Zhen_SDR_37,Zhen_SDR_55,0.350877193
Zhen_SDR_37,Zhen_SDR_56,0.343333333
Zhen_SDR_37,Zhen_SDR_57,0.229691877
Zhen_SDR_37,Zhen_SDR_58,0.335195531
Zhen_SDR_37,Zhen_SDR_59,0.323899371
Zhen_SDR_37,Zhen_SDR_60,0.337883959
Zhen_SDR_37,Zhen_SDR_61,0.297468354
Zhen_SDR_37,Zhen_SDR_62,0.310769231
Zhen_SDR_37,Zhen_SDR_63,0.31358885
Zhen_SDR_37,Zhen_SDR_64,0.333333333
Zhen_SDR_37,Zhen_SDR_65,0.231325301
Zhen_SDR_37,Zhen_SDR_66,0.344370861
Zhen_SDR_37,Zhen_SDR_67,0.362537764
Zhen_SDR_37,Zhen_SDR_68,0.291262136
Zhen_SDR_37,Zhen_SDR_69,0.282208589
Zhen_SDR_37,Zhen_SDR_71,0.2875
Zhen_SDR_37,Zhen_SDR_72,0.25
Zhen_SDR_37,Zhen_SDR_73,0.313846154
Zhen_SDR_37,Zhen_SDR_74,0.274509804
Zhen_SDR_37,Zhen_SDR_75,0.210084034
Zhen_SDR_37,Zhen_SDR_76,0.145454545
Zhen_SDR_37,Zhen_SDR_77,0.31152648
Zhen_SDR_37,Zhen_SDR_78,0.355481728
Zhen_SDR_37,Zhen_SDR_79,0.326923077
Zhen_SDR_37,Zhen_SDR_80,0.297650131
Zhen_SDR_37,Zhen_SDR_81,0.200573066
Zhen_SDR_37,Zhen_SDR_82,0.320754717
Zhen_SDR_37,Zhen_SDR_83,0.242937853
Zhen_SDR_37,Zhen_SDR_84,0.245945946
Zhen_SDR_37,Zhen_SDR_85,0.289230769
Zhen_SDR_37,Zhen_SDR_86,0.198895028
Zhen_SDR_37,Zhen_SDR_87,0.022770398
Zhen_SDR_37,Zhen_SDR_88,0.271708683
Zhen_SDR_37,Zhen_SDR_89,0.327044025
Zhen_SDR_37,Zhen_SDR_90,0.1675
Zhen_SDR_37,Zhen_SDR_91,0.267062315
Zhen_SDR_37,Zhen_SDR_92,0.273209549
Zhen_SDR_37,Zhen_SDR_93,0.168618267
Zhen_SDR_25,Zhen_SDR_26,0.260981912
Zhen_SDR_25,Zhen_SDR_27,0.247191011
Zhen_SDR_25,Zhen_SDR_28,0.181818182
Zhen_SDR_25,Zhen_SDR_29,0.339041096
Zhen_SDR_25,Zhen_SDR_30,0.300309598
Zhen_SDR_25,Zhen_SDR_31,0.292537313
Zhen_SDR_25,Zhen_SDR_32,0.308539945
Zhen_SDR_25,Zhen_SDR_33,0.320512821
Zhen_SDR_25,Zhen_SDR_34,0.298734177
Zhen_SDR_25,Zhen_SDR_35,0.317220544
Zhen_SDR_25,Zhen_SDR_36,0.31292517
Zhen_SDR_25,Zhen_SDR_37,0.296918768
Zhen_SDR_25,Zhen_SDR_38,0.351265823
Zhen_SDR_25,Zhen_SDR_39,0.27700831
Zhen_SDR_25,Zhen_SDR_40,0.298245614
Zhen_SDR_25,Zhen_SDR_42,0.30420712
Zhen_SDR_25,Zhen_SDR_43,0.237951807
Zhen_SDR_25,Zhen_SDR_44,0.294871795
Zhen_SDR_25,Zhen_SDR_45,0.352750809
Zhen_SDR_25,Zhen_SDR_46,0.241477273
Zhen_SDR_25,Zhen_SDR_47,0.336134454
Zhen_SDR_25,Zhen_SDR_48,0.218673219
Zhen_SDR_25,Zhen_SDR_49,0.220963173
Zhen_SDR_25,Zhen_SDR_50,0.197916667
Zhen_SDR_25,Zhen_SDR_51,0.330033003
Zhen_SDR_25,Zhen_SDR_52,0.262195122
Zhen_SDR_25,Zhen_SDR_53,0.266055046
Zhen_SDR_25,Zhen_SDR_54,0.296407186
Zhen_SDR_25,Zhen_SDR_55,0.273291925
Zhen_SDR_25,Zhen_SDR_56,0.334415584
Zhen_SDR_25,Zhen_SDR_57,0.243093923
Zhen_SDR_25,Zhen_SDR_58,0.306849315
Zhen_SDR_25,Zhen_SDR_59,0.307936508
Zhen_SDR_25,Zhen_SDR_60,0.323333333
Zhen_SDR_25,Zhen_SDR_61,0.328990228
