SDR1,SDR2,subset_tm
Zhen_SDR_12,Zhen_SDR_49,0.48205
Zhen_SDR_12,Zhen_SDR_74,0.64422
Zhen_SDR_12,Zhen_SDR_65,0.67921
Zhen_SDR_12,Zhen_SDR_71,0.71149
Zhen_SDR_12,Zhen_SDR_85,0.67484
Zhen_SDR_53,Zhen_SDR_15,0.62013
Zhen_SDR_12,Zhen_SDR_26,0.69126
Zhen_SDR_12,Zhen_SDR_84,0.675
Zhen_SDR_53,Zhen_SDR_28,0.86015
Zhen_SDR_53,Zhen_SDR_38,0.83966
Zhen_SDR_53,Zhen_SDR_57,0.63991
Zhen_SDR_53,Zhen_SDR_14,0.86359
Zhen_SDR_53,Zhen_SDR_27,0.70901
Zhen_SDR_53,Zhen_SDR_13,0.76531
Zhen_SDR_53,Zhen_SDR_50,0.85639
Zhen_SDR_53,Zhen_SDR_66,0.68858
Zhen_SDR_53,Zhen_SDR_91,0.65157
Zhen_SDR_53,Zhen_SDR_37,0.86955
Zhen_SDR_53,Zhen_SDR_79,0.91824
Zhen_SDR_53,Zhen_SDR_16,0.89139
Zhen_SDR_12,Zhen_SDR_80,0.64528
Zhen_SDR_53,Zhen_SDR_55,0.81191
Zhen_SDR_53,Zhen_SDR_47,0.8243
Zhen_SDR_53,Zhen_SDR_69,0.73152
Zhen_SDR_53,Zhen_SDR_82,0.78122
Zhen_SDR_53,Zhen_SDR_19,0.68237
Zhen_SDR_53,Zhen_SDR_68,0.60537
Zhen_SDR_53,Zhen_SDR_78,0.8561
Zhen_SDR_53,Zhen_SDR_4,0.79195
Zhen_SDR_53,Zhen_SDR_1,0.87509
Zhen_SDR_53,Zhen_SDR_86,0.6481
Zhen_SDR_53,Zhen_SDR_33,0.71084
Zhen_SDR_53,Zhen_SDR_23,0.52069
Zhen_SDR_53,Zhen_SDR_2,0.86334
Zhen_SDR_53,Zhen_SDR_72,0.66799
Zhen_SDR_53,Zhen_SDR_87,0.83693
Zhen_SDR_53,Zhen_SDR_81,0.83493
Zhen_SDR_53,Zhen_SDR_89,0.55573
Zhen_SDR_53,Zhen_SDR_46,0.86111
Zhen_SDR_53,Zhen_SDR_63,0.78863
Zhen_SDR_53,Zhen_SDR_83,0.79948
Zhen_SDR_53,Zhen_SDR_34,0.76943
Zhen_SDR_53,Zhen_SDR_61,0.7776
Zhen_SDR_53,Zhen_SDR_18,0.80418
Zhen_SDR_53,Zhen_SDR_6,0.65312
Zhen_SDR_53,Zhen_SDR_17,0.94334
Zhen_SDR_53,Zhen_SDR_60,0.7952
Zhen_SDR_53,Zhen_SDR_32,0.83834
Zhen_SDR_53,Zhen_SDR_56,0.84877
Zhen_SDR_53,Zhen_SDR_65,0.79813
Zhen_SDR_53,Zhen_SDR_90,0.68494
Zhen_SDR_53,Zhen_SDR_25,0.81675
Zhen_SDR_53,Zhen_SDR_35,0.83976
Zhen_SDR_53,Zhen_SDR_52,0.71501
Zhen_SDR_53,Zhen_SDR_30,0.71191
Zhen_SDR_53,Zhen_SDR_62,0.73526
Zhen_SDR_53,Zhen_SDR_8,0.76212
Zhen_SDR_53,Zhen_SDR_45,0.89036
Zhen_SDR_53,Zhen_SDR_26,0.87888
Zhen_SDR_53,Zhen_SDR_88,0.83927
Zhen_SDR_53,Zhen_SDR_51,0.77868
Zhen_SDR_53,Zhen_SDR_10,0.66042
Zhen_SDR_53,Zhen_SDR_29,0.71839
Zhen_SDR_53,Zhen_SDR_64,0.8245
Zhen_SDR_53,Zhen_SDR_71,0.65442
Zhen_SDR_38,Zhen_SDR_15,0.5843
Zhen_SDR_53,Zhen_SDR_49,0.66288
Zhen_SDR_53,Zhen_SDR_74,0.76076
Zhen_SDR_53,Zhen_SDR_59,0.79316
Zhen_SDR_38,Zhen_SDR_14,0.78365
Zhen_SDR_38,Zhen_SDR_28,0.76782
Zhen_SDR_38,Zhen_SDR_57,0.56313
Zhen_SDR_38,Zhen_SDR_50,0.93665
Zhen_SDR_53,Zhen_SDR_80,0.78002
Zhen_SDR_38,Zhen_SDR_87,0.7573
Zhen_SDR_53,Zhen_SDR_84,0.77057
Zhen_SDR_38,Zhen_SDR_13,0.68602
Zhen_SDR_38,Zhen_SDR_27,0.64821
Zhen_SDR_38,Zhen_SDR_91,0.62049
Zhen_SDR_38,Zhen_SDR_55,0.72973
Zhen_SDR_38,Zhen_SDR_37,0.91219
Zhen_SDR_38,Zhen_SDR_66,0.72638
Zhen_SDR_53,Zhen_SDR_85,0.63304
Zhen_SDR_38,Zhen_SDR_16,0.76264
Zhen_SDR_38,Zhen_SDR_89,0.52019
Zhen_SDR_38,Zhen_SDR_69,0.63629
Zhen_SDR_38,Zhen_SDR_82,0.71416
Zhen_SDR_38,Zhen_SDR_47,0.76987
Zhen_SDR_38,Zhen_SDR_18,0.79027
Zhen_SDR_38,Zhen_SDR_79,0.75112
Zhen_SDR_38,Zhen_SDR_19,0.6013
Zhen_SDR_38,Zhen_SDR_86,0.57031
Zhen_SDR_38,Zhen_SDR_4,0.73165
Zhen_SDR_38,Zhen_SDR_72,0.64309
Zhen_SDR_38,Zhen_SDR_78,0.76997
Zhen_SDR_38,Zhen_SDR_68,0.60053
Zhen_SDR_38,Zhen_SDR_1,0.86578
Zhen_SDR_38,Zhen_SDR_23,0.45401
Zhen_SDR_38,Zhen_SDR_83,0.75326
Zhen_SDR_38,Zhen_SDR_2,0.86956
Zhen_SDR_38,Zhen_SDR_46,0.78457
Zhen_SDR_38,Zhen_SDR_81,0.68354
Zhen_SDR_38,Zhen_SDR_61,0.6819
Zhen_SDR_38,Zhen_SDR_88,0.75528
Zhen_SDR_38,Zhen_SDR_63,0.71554
Zhen_SDR_38,Zhen_SDR_90,0.68454
Zhen_SDR_38,Zhen_SDR_6,0.62184
Zhen_SDR_38,Zhen_SDR_34,0.71526
Zhen_SDR_38,Zhen_SDR_60,0.78713
Zhen_SDR_38,Zhen_SDR_33,0.65336
Zhen_SDR_38,Zhen_SDR_65,0.75757
Zhen_SDR_38,Zhen_SDR_17,0.79656
Zhen_SDR_38,Zhen_SDR_32,0.7877
Zhen_SDR_38,Zhen_SDR_52,0.6322
Zhen_SDR_38,Zhen_SDR_25,0.75246
Zhen_SDR_38,Zhen_SDR_35,0.87003
Zhen_SDR_38,Zhen_SDR_56,0.83844
Zhen_SDR_38,Zhen_SDR_8,0.69336
Zhen_SDR_38,Zhen_SDR_62,0.67515
Zhen_SDR_38,Zhen_SDR_29,0.66237
Zhen_SDR_38,Zhen_SDR_59,0.7436
Zhen_SDR_38,Zhen_SDR_71,0.60262
Zhen_SDR_38,Zhen_SDR_51,0.68589
Zhen_SDR_38,Zhen_SDR_64,0.71812
Zhen_SDR_38,Zhen_SDR_45,0.80015
Zhen_SDR_38,Zhen_SDR_26,0.79027
Zhen_SDR_38,Zhen_SDR_85,0.60534
Zhen_SDR_38,Zhen_SDR_49,0.5879
Zhen_SDR_38,Zhen_SDR_10,0.59323
Zhen_SDR_38,Zhen_SDR_74,0.71407
Zhen_SDR_15,Zhen_SDR_14,0.69744
Zhen_SDR_15,Zhen_SDR_28,0.63493
Zhen_SDR_15,Zhen_SDR_50,0.67398
Zhen_SDR_15,Zhen_SDR_87,0.70062
Zhen_SDR_38,Zhen_SDR_30,0.62142
Zhen_SDR_15,Zhen_SDR_13,0.7546
Zhen_SDR_15,Zhen_SDR_91,0.60443
Zhen_SDR_38,Zhen_SDR_84,0.71869
Zhen_SDR_15,Zhen_SDR_57,0.69694
Zhen_SDR_15,Zhen_SDR_27,0.51388
Zhen_SDR_15,Zhen_SDR_79,0.64764
Zhen_SDR_15,Zhen_SDR_37,0.66869
Zhen_SDR_15,Zhen_SDR_66,0.64894
Zhen_SDR_15,Zhen_SDR_55,0.63845
Zhen_SDR_15,Zhen_SDR_16,0.67499
Zhen_SDR_15,Zhen_SDR_47,0.64525
Zhen_SDR_15,Zhen_SDR_69,0.6415
Zhen_SDR_15,Zhen_SDR_82,0.62531
Zhen_SDR_15,Zhen_SDR_89,0.57852
Zhen_SDR_15,Zhen_SDR_18,0.65008
Zhen_SDR_15,Zhen_SDR_19,0.72936
Zhen_SDR_15,Zhen_SDR_78,0.6753
Zhen_SDR_15,Zhen_SDR_4,0.67531
Zhen_SDR_15,Zhen_SDR_33,0.71532
Zhen_SDR_15,Zhen_SDR_86,0.69619
Zhen_SDR_15,Zhen_SDR_23,0.57755
Zhen_SDR_15,Zhen_SDR_68,0.6398
Zhen_SDR_15,Zhen_SDR_1,0.68229
Zhen_SDR_15,Zhen_SDR_46,0.66691
Zhen_SDR_38,Zhen_SDR_80,0.74259
Zhen_SDR_15,Zhen_SDR_2,0.68128
Zhen_SDR_15,Zhen_SDR_81,0.69062
Zhen_SDR_15,Zhen_SDR_63,0.57068
Zhen_SDR_15,Zhen_SDR_88,0.70446
Zhen_SDR_15,Zhen_SDR_32,0.71098
Zhen_SDR_15,Zhen_SDR_90,0.67141
Zhen_SDR_15,Zhen_SDR_83,0.64312
Zhen_SDR_15,Zhen_SDR_6,0.65751
Zhen_SDR_15,Zhen_SDR_61,0.7069
Zhen_SDR_15,Zhen_SDR_25,0.65525
Zhen_SDR_15,Zhen_SDR_60,0.64374
Zhen_SDR_15,Zhen_SDR_17,0.6648
Zhen_SDR_15,Zhen_SDR_56,0.65227
Zhen_SDR_15,Zhen_SDR_34,0.60278
Zhen_SDR_15,Zhen_SDR_72,0.60778
Zhen_SDR_15,Zhen_SDR_52,0.74126
Zhen_SDR_15,Zhen_SDR_35,0.68361
Zhen_SDR_15,Zhen_SDR_62,0.68181
Zhen_SDR_15,Zhen_SDR_65,0.62983
Zhen_SDR_15,Zhen_SDR_8,0.71987
Zhen_SDR_15,Zhen_SDR_45,0.72674
Zhen_SDR_15,Zhen_SDR_51,0.74626
Zhen_SDR_15,Zhen_SDR_59,0.645
Zhen_SDR_15,Zhen_SDR_29,0.71752
Zhen_SDR_15,Zhen_SDR_10,0.6981
Zhen_SDR_15,Zhen_SDR_30,0.69858
Zhen_SDR_15,Zhen_SDR_64,0.61928
Zhen_SDR_15,Zhen_SDR_26,0.68346
Zhen_SDR_15,Zhen_SDR_74,0.58816
Zhen_SDR_15,Zhen_SDR_71,0.73602
Zhen_SDR_15,Zhen_SDR_49,0.42541
Zhen_SDR_15,Zhen_SDR_85,0.61715
Zhen_SDR_15,Zhen_SDR_80,0.60235
Zhen_SDR_15,Zhen_SDR_84,0.64891
Zhen_SDR_16,Zhen_SDR_28,0.5717
Zhen_SDR_16,Zhen_SDR_14,0.61227
Zhen_SDR_16,Zhen_SDR_13,0.55007
Zhen_SDR_16,Zhen_SDR_87,0.62802
Zhen_SDR_16,Zhen_SDR_57,0.47955
Zhen_SDR_16,Zhen_SDR_55,0.54923
Zhen_SDR_16,Zhen_SDR_91,0.47601
Zhen_SDR_16,Zhen_SDR_27,0.52134
Zhen_SDR_16,Zhen_SDR_50,0.59416
Zhen_SDR_16,Zhen_SDR_66,0.48772
Zhen_SDR_16,Zhen_SDR_69,0.5429
Zhen_SDR_16,Zhen_SDR_79,0.60575
Zhen_SDR_16,Zhen_SDR_37,0.61319
Zhen_SDR_16,Zhen_SDR_82,0.57878
Zhen_SDR_16,Zhen_SDR_19,0.49413
Zhen_SDR_16,Zhen_SDR_78,0.61961
Zhen_SDR_16,Zhen_SDR_18,0.57372
Zhen_SDR_16,Zhen_SDR_4,0.58548
Zhen_SDR_16,Zhen_SDR_47,0.6141
Zhen_SDR_16,Zhen_SDR_72,0.49584
Zhen_SDR_16,Zhen_SDR_68,0.44738
Zhen_SDR_16,Zhen_SDR_23,0.38669
Zhen_SDR_16,Zhen_SDR_89,0.42616
Zhen_SDR_16,Zhen_SDR_1,0.6099
Zhen_SDR_16,Zhen_SDR_2,0.61045
Zhen_SDR_16,Zhen_SDR_86,0.58296
Zhen_SDR_16,Zhen_SDR_33,0.52978
Zhen_SDR_16,Zhen_SDR_81,0.55211
Zhen_SDR_16,Zhen_SDR_63,0.55701
Zhen_SDR_16,Zhen_SDR_46,0.60711
Zhen_SDR_16,Zhen_SDR_6,0.46119
Zhen_SDR_16,Zhen_SDR_83,0.56407
Zhen_SDR_16,Zhen_SDR_17,0.6236
Zhen_SDR_16,Zhen_SDR_30,0.61542
Zhen_SDR_16,Zhen_SDR_52,0.49419
Zhen_SDR_16,Zhen_SDR_25,0.57616
Zhen_SDR_16,Zhen_SDR_60,0.55572
Zhen_SDR_16,Zhen_SDR_61,0.55666
Zhen_SDR_16,Zhen_SDR_35,0.59449
Zhen_SDR_16,Zhen_SDR_8,0.53683
Zhen_SDR_16,Zhen_SDR_65,0.59644
Zhen_SDR_16,Zhen_SDR_62,0.53023
Zhen_SDR_16,Zhen_SDR_59,0.55305
Zhen_SDR_16,Zhen_SDR_26,0.76631
Zhen_SDR_16,Zhen_SDR_29,0.51348
Zhen_SDR_16,Zhen_SDR_45,0.62716
Zhen_SDR_16,Zhen_SDR_90,0.49482
Zhen_SDR_16,Zhen_SDR_34,0.56974
Zhen_SDR_16,Zhen_SDR_51,0.55957
Zhen_SDR_16,Zhen_SDR_71,0.48985
Zhen_SDR_16,Zhen_SDR_64,0.5734
Zhen_SDR_16,Zhen_SDR_10,0.46073
Zhen_SDR_16,Zhen_SDR_88,0.62796
Zhen_SDR_16,Zhen_SDR_56,0.59481
Zhen_SDR_16,Zhen_SDR_74,0.5532
Zhen_SDR_14,Zhen_SDR_87,0.88686
Zhen_SDR_14,Zhen_SDR_28,0.80774
Zhen_SDR_14,Zhen_SDR_57,0.64003
Zhen_SDR_16,Zhen_SDR_32,0.62743
Zhen_SDR_14,Zhen_SDR_13,0.78
Zhen_SDR_16,Zhen_SDR_80,0.57606
Zhen_SDR_14,Zhen_SDR_27,0.69914
Zhen_SDR_14,Zhen_SDR_50,0.83616
Zhen_SDR_14,Zhen_SDR_66,0.67699
Zhen_SDR_14,Zhen_SDR_37,0.83895
Zhen_SDR_14,Zhen_SDR_55,0.78028
Zhen_SDR_14,Zhen_SDR_89,0.56137
Zhen_SDR_14,Zhen_SDR_91,0.65266
Zhen_SDR_14,Zhen_SDR_69,0.69839
Zhen_SDR_14,Zhen_SDR_79,0.83688
Zhen_SDR_14,Zhen_SDR_47,0.83062
Zhen_SDR_14,Zhen_SDR_18,0.79524
Zhen_SDR_14,Zhen_SDR_82,0.7906
Zhen_SDR_16,Zhen_SDR_84,0.56056
Zhen_SDR_14,Zhen_SDR_23,0.50709
Zhen_SDR_16,Zhen_SDR_85,0.46544
Zhen_SDR_14,Zhen_SDR_86,0.61562
Zhen_SDR_14,Zhen_SDR_68,0.60912
Zhen_SDR_14,Zhen_SDR_78,0.82599
Zhen_SDR_14,Zhen_SDR_1,0.87882
Zhen_SDR_14,Zhen_SDR_19,0.68844
Zhen_SDR_14,Zhen_SDR_4,0.77352
Zhen_SDR_14,Zhen_SDR_33,0.73873
Zhen_SDR_16,Zhen_SDR_49,0.48992
Zhen_SDR_14,Zhen_SDR_72,0.67954
Zhen_SDR_14,Zhen_SDR_2,0.85914
Zhen_SDR_14,Zhen_SDR_46,0.8695
Zhen_SDR_14,Zhen_SDR_83,0.7938
Zhen_SDR_14,Zhen_SDR_61,0.77658
Zhen_SDR_14,Zhen_SDR_63,0.76798
Zhen_SDR_14,Zhen_SDR_81,0.75266
Zhen_SDR_14,Zhen_SDR_90,0.72574
Zhen_SDR_14,Zhen_SDR_6,0.63924
Zhen_SDR_14,Zhen_SDR_32,0.88875
Zhen_SDR_14,Zhen_SDR_52,0.72014
Zhen_SDR_14,Zhen_SDR_60,0.77597
Zhen_SDR_14,Zhen_SDR_62,0.73988
Zhen_SDR_14,Zhen_SDR_65,0.81633
Zhen_SDR_14,Zhen_SDR_8,0.76933
Zhen_SDR_14,Zhen_SDR_25,0.80777
Zhen_SDR_14,Zhen_SDR_35,0.86231
Zhen_SDR_14,Zhen_SDR_30,0.67585
Zhen_SDR_14,Zhen_SDR_59,0.77985
Zhen_SDR_14,Zhen_SDR_45,0.89665
Zhen_SDR_14,Zhen_SDR_71,0.67263
Zhen_SDR_14,Zhen_SDR_10,0.67455
Zhen_SDR_14,Zhen_SDR_51,0.77765
Zhen_SDR_14,Zhen_SDR_34,0.75056
Zhen_SDR_14,Zhen_SDR_64,0.82729
Zhen_SDR_14,Zhen_SDR_88,0.88163
Zhen_SDR_14,Zhen_SDR_17,0.85756
Zhen_SDR_14,Zhen_SDR_74,0.74641
Zhen_SDR_14,Zhen_SDR_49,0.68009
Zhen_SDR_14,Zhen_SDR_56,0.82779
Zhen_SDR_14,Zhen_SDR_29,0.74697
Zhen_SDR_87,Zhen_SDR_57,0.59713
Zhen_SDR_87,Zhen_SDR_28,0.74346
Zhen_SDR_14,Zhen_SDR_80,0.78547
Zhen_SDR_87,Zhen_SDR_13,0.7373
Zhen_SDR_87,Zhen_SDR_27,0.65317
Zhen_SDR_87,Zhen_SDR_50,0.74663
Zhen_SDR_14,Zhen_SDR_85,0.64056
Zhen_SDR_87,Zhen_SDR_91,0.61076
Zhen_SDR_14,Zhen_SDR_26,0.861
Zhen_SDR_87,Zhen_SDR_37,0.74661
Zhen_SDR_14,Zhen_SDR_84,0.75765
Zhen_SDR_87,Zhen_SDR_55,0.7135
Zhen_SDR_87,Zhen_SDR_66,0.62002
Zhen_SDR_87,Zhen_SDR_89,0.5366
Zhen_SDR_87,Zhen_SDR_79,0.7771
Zhen_SDR_87,Zhen_SDR_47,0.75398
Zhen_SDR_87,Zhen_SDR_82,0.75074
Zhen_SDR_87,Zhen_SDR_69,0.6411
Zhen_SDR_87,Zhen_SDR_18,0.73305
Zhen_SDR_87,Zhen_SDR_19,0.66315
Zhen_SDR_87,Zhen_SDR_4,0.69342
Zhen_SDR_87,Zhen_SDR_23,0.47384
Zhen_SDR_87,Zhen_SDR_78,0.77566
Zhen_SDR_87,Zhen_SDR_86,0.59127
Zhen_SDR_87,Zhen_SDR_68,0.57673
Zhen_SDR_87,Zhen_SDR_33,0.74587
Zhen_SDR_87,Zhen_SDR_88,0.9878
Zhen_SDR_87,Zhen_SDR_46,0.79099
Zhen_SDR_87,Zhen_SDR_63,0.70719
Zhen_SDR_87,Zhen_SDR_61,0.72922
Zhen_SDR_87,Zhen_SDR_2,0.77947
Zhen_SDR_87,Zhen_SDR_81,0.68537
Zhen_SDR_87,Zhen_SDR_90,0.69055
Zhen_SDR_87,Zhen_SDR_83,0.73391
Zhen_SDR_87,Zhen_SDR_32,0.89948
Zhen_SDR_87,Zhen_SDR_6,0.60582
Zhen_SDR_87,Zhen_SDR_60,0.71259
Zhen_SDR_87,Zhen_SDR_72,0.61985
Zhen_SDR_87,Zhen_SDR_1,0.7908
Zhen_SDR_87,Zhen_SDR_52,0.66496
Zhen_SDR_87,Zhen_SDR_25,0.75625
Zhen_SDR_87,Zhen_SDR_8,0.70484
Zhen_SDR_87,Zhen_SDR_56,0.75041
Zhen_SDR_87,Zhen_SDR_62,0.67837
Zhen_SDR_87,Zhen_SDR_17,0.77403
Zhen_SDR_87,Zhen_SDR_30,0.64261
Zhen_SDR_87,Zhen_SDR_65,0.76084
Zhen_SDR_87,Zhen_SDR_35,0.77847
Zhen_SDR_87,Zhen_SDR_59,0.7301
Zhen_SDR_87,Zhen_SDR_29,0.7168
Zhen_SDR_87,Zhen_SDR_71,0.64551
Zhen_SDR_87,Zhen_SDR_10,0.62045
Zhen_SDR_87,Zhen_SDR_51,0.72762
Zhen_SDR_87,Zhen_SDR_45,0.80719
Zhen_SDR_87,Zhen_SDR_34,0.7049
Zhen_SDR_87,Zhen_SDR_26,0.81696
Zhen_SDR_87,Zhen_SDR_74,0.70749
Zhen_SDR_87,Zhen_SDR_64,0.73984
Zhen_SDR_87,Zhen_SDR_85,0.59484
Zhen_SDR_28,Zhen_SDR_57,0.6301
Zhen_SDR_28,Zhen_SDR_66,0.7176
Zhen_SDR_28,Zhen_SDR_27,0.71305
Zhen_SDR_28,Zhen_SDR_50,0.87358
Zhen_SDR_28,Zhen_SDR_13,0.74353
Zhen_SDR_28,Zhen_SDR_91,0.70077
Zhen_SDR_28,Zhen_SDR_37,0.86805
Zhen_SDR_28,Zhen_SDR_79,0.88105
Zhen_SDR_28,Zhen_SDR_55,0.81374
Zhen_SDR_87,Zhen_SDR_80,0.73563
Zhen_SDR_28,Zhen_SDR_89,0.5743
Zhen_SDR_87,Zhen_SDR_49,0.60004
Zhen_SDR_28,Zhen_SDR_69,0.72237
Zhen_SDR_87,Zhen_SDR_84,0.72219
Zhen_SDR_28,Zhen_SDR_47,0.83571
Zhen_SDR_28,Zhen_SDR_82,0.81299
Zhen_SDR_28,Zhen_SDR_78,0.8566
Zhen_SDR_28,Zhen_SDR_4,0.76576
Zhen_SDR_28,Zhen_SDR_19,0.66331
Zhen_SDR_28,Zhen_SDR_68,0.58811
Zhen_SDR_28,Zhen_SDR_86,0.61874
Zhen_SDR_28,Zhen_SDR_1,0.87096
Zhen_SDR_28,Zhen_SDR_18,0.82301
Zhen_SDR_28,Zhen_SDR_72,0.68786
Zhen_SDR_28,Zhen_SDR_33,0.71144
Zhen_SDR_28,Zhen_SDR_2,0.86841
Zhen_SDR_28,Zhen_SDR_23,0.49818
Zhen_SDR_28,Zhen_SDR_81,0.78378
Zhen_SDR_28,Zhen_SDR_46,0.87011
Zhen_SDR_28,Zhen_SDR_63,0.79739
Zhen_SDR_28,Zhen_SDR_88,0.84309
Zhen_SDR_28,Zhen_SDR_83,0.80735
Zhen_SDR_28,Zhen_SDR_61,0.73715
Zhen_SDR_28,Zhen_SDR_90,0.70209
Zhen_SDR_28,Zhen_SDR_17,0.90767
Zhen_SDR_28,Zhen_SDR_6,0.63994
Zhen_SDR_28,Zhen_SDR_60,0.81503
Zhen_SDR_28,Zhen_SDR_34,0.77166
Zhen_SDR_28,Zhen_SDR_52,0.69912
Zhen_SDR_28,Zhen_SDR_65,0.82382
Zhen_SDR_28,Zhen_SDR_32,0.83584
Zhen_SDR_28,Zhen_SDR_30,0.68814
Zhen_SDR_28,Zhen_SDR_62,0.70941
Zhen_SDR_28,Zhen_SDR_56,0.8433
Zhen_SDR_28,Zhen_SDR_35,0.85945
Zhen_SDR_28,Zhen_SDR_59,0.82044
Zhen_SDR_28,Zhen_SDR_51,0.73492
Zhen_SDR_28,Zhen_SDR_26,0.83867
Zhen_SDR_28,Zhen_SDR_45,0.85963
Zhen_SDR_28,Zhen_SDR_29,0.72047
Zhen_SDR_28,Zhen_SDR_64,0.82659
Zhen_SDR_28,Zhen_SDR_25,0.78669
Zhen_SDR_28,Zhen_SDR_74,0.79335
Zhen_SDR_28,Zhen_SDR_85,0.64448
Zhen_SDR_28,Zhen_SDR_49,0.63034
Zhen_SDR_28,Zhen_SDR_8,0.73615
Zhen_SDR_28,Zhen_SDR_10,0.64631
Zhen_SDR_50,Zhen_SDR_27,0.63999
Zhen_SDR_28,Zhen_SDR_80,0.80724
Zhen_SDR_28,Zhen_SDR_71,0.63661
Zhen_SDR_50,Zhen_SDR_13,0.67669
Zhen_SDR_50,Zhen_SDR_37,0.94444
Zhen_SDR_50,Zhen_SDR_91,0.61609
Zhen_SDR_50,Zhen_SDR_66,0.7199
Zhen_SDR_50,Zhen_SDR_79,0.76731
Zhen_SDR_50,Zhen_SDR_89,0.52642
Zhen_SDR_50,Zhen_SDR_55,0.73427
Zhen_SDR_50,Zhen_SDR_47,0.77423
Zhen_SDR_50,Zhen_SDR_69,0.64184
Zhen_SDR_50,Zhen_SDR_57,0.5732
Zhen_SDR_50,Zhen_SDR_82,0.7192
Zhen_SDR_50,Zhen_SDR_18,0.79705
Zhen_SDR_50,Zhen_SDR_19,0.59353
Zhen_SDR_50,Zhen_SDR_68,0.6191
Zhen_SDR_50,Zhen_SDR_4,0.74093
Zhen_SDR_50,Zhen_SDR_86,0.57652
Zhen_SDR_50,Zhen_SDR_78,0.76125
Zhen_SDR_28,Zhen_SDR_84,0.78054
Zhen_SDR_50,Zhen_SDR_72,0.64277
Zhen_SDR_50,Zhen_SDR_23,0.46632
Zhen_SDR_50,Zhen_SDR_1,0.87884
Zhen_SDR_50,Zhen_SDR_33,0.64741
Zhen_SDR_50,Zhen_SDR_2,0.87127
Zhen_SDR_50,Zhen_SDR_46,0.78622
Zhen_SDR_50,Zhen_SDR_81,0.68556
Zhen_SDR_50,Zhen_SDR_61,0.67106
Zhen_SDR_50,Zhen_SDR_83,0.74066
Zhen_SDR_50,Zhen_SDR_63,0.72322
Zhen_SDR_50,Zhen_SDR_88,0.75232
Zhen_SDR_50,Zhen_SDR_90,0.66803
Zhen_SDR_50,Zhen_SDR_34,0.70486
Zhen_SDR_50,Zhen_SDR_60,0.77645
Zhen_SDR_50,Zhen_SDR_6,0.63106
Zhen_SDR_50,Zhen_SDR_65,0.75704
Zhen_SDR_50,Zhen_SDR_25,0.74699
Zhen_SDR_50,Zhen_SDR_17,0.81503
Zhen_SDR_50,Zhen_SDR_52,0.63248
Zhen_SDR_50,Zhen_SDR_32,0.77987
Zhen_SDR_50,Zhen_SDR_8,0.68266
Zhen_SDR_50,Zhen_SDR_59,0.74265
Zhen_SDR_50,Zhen_SDR_56,0.84907
Zhen_SDR_50,Zhen_SDR_62,0.6887
Zhen_SDR_50,Zhen_SDR_30,0.62757
Zhen_SDR_50,Zhen_SDR_35,0.87523
Zhen_SDR_50,Zhen_SDR_51,0.68087
Zhen_SDR_50,Zhen_SDR_29,0.6557
Zhen_SDR_50,Zhen_SDR_45,0.79718
Zhen_SDR_50,Zhen_SDR_10,0.581
Zhen_SDR_50,Zhen_SDR_71,0.59306
Zhen_SDR_50,Zhen_SDR_64,0.71907
Zhen_SDR_50,Zhen_SDR_26,0.79287
Zhen_SDR_50,Zhen_SDR_49,0.59285
Zhen_SDR_27,Zhen_SDR_57,0.46904
Zhen_SDR_50,Zhen_SDR_85,0.609
Zhen_SDR_50,Zhen_SDR_74,0.71474
Zhen_SDR_27,Zhen_SDR_91,0.49891
Zhen_SDR_27,Zhen_SDR_66,0.53959
Zhen_SDR_50,Zhen_SDR_80,0.74589
Zhen_SDR_27,Zhen_SDR_55,0.62679
Zhen_SDR_27,Zhen_SDR_69,0.54031
Zhen_SDR_27,Zhen_SDR_79,0.6643
Zhen_SDR_50,Zhen_SDR_84,0.72618
Zhen_SDR_27,Zhen_SDR_89,0.42612
Zhen_SDR_27,Zhen_SDR_47,0.6497
Zhen_SDR_27,Zhen_SDR_37,0.67445
Zhen_SDR_27,Zhen_SDR_82,0.65166
Zhen_SDR_27,Zhen_SDR_19,0.49838
Zhen_SDR_27,Zhen_SDR_68,0.45255
Zhen_SDR_27,Zhen_SDR_78,0.66185
Zhen_SDR_27,Zhen_SDR_72,0.51536
Zhen_SDR_27,Zhen_SDR_18,0.6547
Zhen_SDR_27,Zhen_SDR_4,0.61298
Zhen_SDR_27,Zhen_SDR_13,0.57403
Zhen_SDR_27,Zhen_SDR_23,0.36781
Zhen_SDR_27,Zhen_SDR_86,0.46527
Zhen_SDR_27,Zhen_SDR_33,0.53351
Zhen_SDR_27,Zhen_SDR_81,0.58378
Zhen_SDR_27,Zhen_SDR_46,0.6917
Zhen_SDR_27,Zhen_SDR_61,0.583
Zhen_SDR_27,Zhen_SDR_63,0.64199
Zhen_SDR_27,Zhen_SDR_83,0.63359
Zhen_SDR_27,Zhen_SDR_88,0.68562
Zhen_SDR_27,Zhen_SDR_34,0.63807
Zhen_SDR_27,Zhen_SDR_17,0.67601
Zhen_SDR_27,Zhen_SDR_56,0.66707
Zhen_SDR_27,Zhen_SDR_60,0.63493
Zhen_SDR_27,Zhen_SDR_32,0.68974
Zhen_SDR_27,Zhen_SDR_52,0.51701
Zhen_SDR_27,Zhen_SDR_30,0.52819
Zhen_SDR_27,Zhen_SDR_65,0.65257
